Sample ID,Domain,Species,Date finalized,Qubit average,Total DNA,NebNext protocol,Isotope reference name,Sample preservation,Type,Family,Site,Genus,Tribe,Plot simple,County,State,native,Lat,Long,Date (field collection)
DSNY-75-1-Rh,D03,Chamaecrista nictitans,3/3/25,0,0,Quarter,DSNY-75,dry,rhizosphere,Fabaceae,DSNY,Chamaecrista,Cassieae,DSNY_010,Polk,Florida,yes,28.1137669,-81.4352667,20240904
DSNY-75-1-Ro,D03,Chamaecrista nictitans,3/3/25,0,0,Quarter,DSNY-75,dry,root,Fabaceae,DSNY,Chamaecrista,Cassieae,DSNY_010,Polk,Florida,yes,28.1137669,-81.4352667,20240904
DSNY-75-1-No,D03,Chamaecrista nictitans,3/3/25,0.0765,3.672,Quarter,DSNY-75,dry,nodule,Fabaceae,DSNY,Chamaecrista,Cassieae,DSNY_010,Polk,Florida,yes,28.1137669,-81.4352667,20240904
DSNY-76-1-Rh,D03,Chamaecrista fasciculata,3/3/25,0.9885,47.448,Quarter,DSNY-76,dry,rhizosphere,Fabaceae,DSNY,Chamaecrista,Cassieae,DSNY_010,Polk,Florida,yes,28.1137669,-81.4352667,20240904
DSNY-76-1-Ro,D03,Chamaecrista fasciculata,3/3/25,2.585,124.08,Quarter,DSNY-76,dry,root,Fabaceae,DSNY,Chamaecrista,Cassieae,DSNY_010,Polk,Florida,yes,28.1137669,-81.4352667,20240904
DSNY-76-1-No,D03,Chamaecrista fasciculata,3/3/25,0,0,Quarter,DSNY-76,dry,nodule,Fabaceae,DSNY,Chamaecrista,Cassieae,DSNY_010,Polk,Florida,yes,28.1137669,-81.4352667,20240904
DSNY-77-3-Rh,D03,Desmodium incanum,3/3/25,0,0,Quarter,DSNY-77,dry,rhizosphere,Fabaceae,DSNY,Desmodium,Desmodieae,DSNY_010,Polk,Florida,yes,28.1137669,-81.4352667,20240904
DSNY-77-3-Ro,D03,Desmodium incanum,3/3/25,0,0,Quarter,DSNY-77,dry,root,Fabaceae,DSNY,Desmodium,Desmodieae,DSNY_010,Polk,Florida,yes,28.1137669,-81.4352667,20240904
DSNY-77-3-No,D03,Desmodium incanum,3/3/25,0,0,Quarter,DSNY-77,dry,nodule,Fabaceae,DSNY,Desmodium,Desmodieae,DSNY_010,Polk,Florida,yes,28.1137669,-81.4352667,20240904
DSNY-78-1-Rh,D03,Sesbania herbacea,3/3/25,0,0,Quarter,DSNY-78,dry,rhizosphere,Fabaceae,DSNY,Sesbania,Sesbanieae,DSNY_010,Polk,Florida,yes,28.1137669,-81.4352667,20240904
DSNY-78-1-Ro,D03,Sesbania herbacea,3/3/25,3.83,183.84,Quarter,DSNY-78,dry,root,Fabaceae,DSNY,Sesbania,Sesbanieae,DSNY_010,Polk,Florida,yes,28.1137669,-81.4352667,20240904
DSNY-78-1-No,D03,Sesbania herbacea,3/3/25,9.14,438.72,Half,DSNY-78,dry,nodule,Fabaceae,DSNY,Sesbania,Sesbanieae,DSNY_010,Polk,Florida,yes,28.1137669,-81.4352667,20240904
DSNY-79-1-Rh,D03,Desmodium incanum,3/3/25,0,0,Quarter,DSNY-79,dry,rhizosphere,Fabaceae,DSNY,Desmodium,Desmodieae,DSNY_015,Polk,Florida,yes,28.1094603,-81.4310661,20240904
DSNY-79-1-Ro,D03,Desmodium incanum,3/3/25,0.8365,40.152,Quarter,DSNY-79,dry,root,Fabaceae,DSNY,Desmodium,Desmodieae,DSNY_015,Polk,Florida,yes,28.1094603,-81.4310661,20240904
DSNY-79-1-No,D03,Desmodium incanum,3/3/25,9.235,443.28,Half,DSNY-79,dry,nodule,Fabaceae,DSNY,Desmodium,Desmodieae,DSNY_015,Polk,Florida,yes,28.1094603,-81.4310661,20240904
DSNY-80-1-Rh,D03,Galactia volubilis,3/3/25,0.2805,13.464,Quarter,DSNY-80,dry,rhizosphere,Fabaceae,DSNY,Galactia,Diocleae,DSNY_015,Polk,Florida,yes,28.1094603,-81.4310661,20240904
DSNY-80-1-Ro,D03,Galactia volubilis,3/3/25,2.015,96.72,Quarter,DSNY-80,dry,root,Fabaceae,DSNY,Galactia,Diocleae,DSNY_015,Polk,Florida,yes,28.1094603,-81.4310661,20240904
DSNY-80-1-No,D03,Galactia volubilis,3/3/25,33.65,1615.2,Half,DSNY-80,dry,nodule,Fabaceae,DSNY,Galactia,Diocleae,DSNY_015,Polk,Florida,yes,28.1094603,-81.4310661,20240904
DSNY-81-1-Rh,D03,Sesbania herbacea,3/3/25,0,0,Quarter,DSNY-81,dry,rhizosphere,Fabaceae,DSNY,Sesbania,Sesbanieae,DSNY_015,Polk,Florida,yes,28.1094603,-81.4310661,20240904
DSNY-81-1-Ro,D03,Sesbania herbacea,3/3/25,1.78,85.44,Quarter,DSNY-81,dry,root,Fabaceae,DSNY,Sesbania,Sesbanieae,DSNY_015,Polk,Florida,yes,28.1094603,-81.4310661,20240904
DSNY-81-1-No,D03,Sesbania herbacea,3/3/25,0.073,3.504,Quarter,DSNY-81,dry,nodule,Fabaceae,DSNY,Sesbania,Sesbanieae,DSNY_015,Polk,Florida,yes,28.1094603,-81.4310661,20240904
JERC-38-2-Rh,D03,Desmodium cf. floridanum,3/3/25,0,0,Quarter,JERC-38,,rhizosphere,Fabaceae,JERC,Desmodium,Desmodieae,JERC_001,Baker County,Georgia,yes,,,20240604
JERC-38-2-Ro,D03,Desmodium cf. floridanum,3/3/25,2.355,113.04,Quarter,JERC-38,,root,Fabaceae,JERC,Desmodium,Desmodieae,JERC_001,Baker County,Georgia,yes,,,20240604
JERC-38-2-No,D03,Desmodium cf. floridanum,3/3/25,0.1025,4.92,Quarter,JERC-38,,nodule,Fabaceae,JERC,Desmodium,Desmodieae,JERC_001,Baker County,Georgia,yes,,,20240604
JERC-39-5-Rh,D03,Stylosanthes biflora,3/3/25,0,0,Quarter,JERC-39,,rhizosphere,Fabaceae,JERC,Stylosanthes,Dalbergieae,JERC_003,Baker County,Georgia,yes,,,20240604
JERC-39-5-Ro,D03,Stylosanthes biflora,3/3/25,0.7385,35.448,Quarter,JERC-39,,root,Fabaceae,JERC,Stylosanthes,Dalbergieae,JERC_003,Baker County,Georgia,yes,,,20240604
JERC-39-5-No,D03,Stylosanthes biflora,3/3/25,4.145,198.96,Quarter,JERC-39,,nodule,Fabaceae,JERC,Stylosanthes,Dalbergieae,JERC_003,Baker County,Georgia,yes,,,20240604
JERC-40-2-Rh,D03,Centrosema virginiana,3/3/25,0,0,Quarter,JERC-40,,rhizosphere,Fabaceae,JERC,Centrosema,Phaseoleae,JERC_003,Baker County,Georgia,yes,,,20240604
JERC-40-2-Ro,D03,Centrosema virginiana,3/3/25,2.685,128.88,Quarter,JERC-40,,root,Fabaceae,JERC,Centrosema,Phaseoleae,JERC_003,Baker County,Georgia,yes,,,20240604
JERC-40-2-No,D03,Centrosema virginiana,3/3/25,26.8,1286.4,Half,JERC-40,,nodule,Fabaceae,JERC,Centrosema,Phaseoleae,JERC_003,Baker County,Georgia,yes,,,20240604
JERC-41-2-Rh,D03,Indigofera hirsuta,3/3/25,0,0,Quarter,JERC-41,,rhizosphere,Fabaceae,JERC,Indigofera,Indigofereae,JERC_003,Baker County,Georgia,no,31.19648,-84.474471,20240604
JERC-41-2-Ro,D03,Indigofera hirsuta,3/3/25,4.26,204.48,Quarter,JERC-41,,root,Fabaceae,JERC,Indigofera,Indigofereae,JERC_003,Baker County,Georgia,no,31.19648,-84.474471,20240604
JERC-41-2-No,D03,Indigofera hirsuta,3/3/25,9.495,455.76,Half,JERC-41,,nodule,Fabaceae,JERC,Indigofera,Indigofereae,JERC_003,Baker County,Georgia,no,31.19648,-84.474471,20240604
HEAL-11-1-Rh,D19,Alnus viridis,3/3/25,0,0,Quarter,HEAL-11,ethanol,rhizosphere,Betulaceae,HEAL,Alnus,actinorhizal,HEAL_001,Denali Borough ,Alaska ,yes,63.88839 N,149.20410 W,20240725
HEAL-11-1-Ro,D19,Alnus viridis,3/3/25,2.345,112.56,Quarter,HEAL-11,ethanol,root,Betulaceae,HEAL,Alnus,actinorhizal,HEAL_001,Denali Borough ,Alaska ,yes,63.88839 N,149.20410 W,20240725
HEAL-11-1-No,D19,Alnus viridis,3/3/25,7.265,348.72,Half,HEAL-11,ethanol,nodule,Betulaceae,HEAL,Alnus,actinorhizal,HEAL_001,Denali Borough ,Alaska ,yes,63.88839 N,149.20410 W,20240725
HEAL-12-1-Rh,D19,Alnus viridis,3/3/25,0,0,Quarter,HEAL-12,ethanol,rhizosphere,Betulaceae,HEAL,Alnus,actinorhizal,HEAL_001,Denali Borough ,Alaska ,yes,63.88839 N,149.20410 W,20240725
HEAL-12-1-Ro,D19,Alnus viridis,3/3/25,1.475,70.8,Quarter,HEAL-12,ethanol,root,Betulaceae,HEAL,Alnus,actinorhizal,HEAL_001,Denali Borough ,Alaska ,yes,63.88839 N,149.20410 W,20240725
HEAL-12-1-No,D19,Alnus viridis,3/3/25,6.625,318,Half,HEAL-12,ethanol,nodule,Betulaceae,HEAL,Alnus,actinorhizal,HEAL_001,Denali Borough ,Alaska ,yes,63.88839 N,149.20410 W,20240725
HEAL-13-1-Rh,D19,Alnus viridis,3/3/25,0,0,Quarter,HEAL-13,ethanol,rhizosphere,Betulaceae,HEAL,Alnus,actinorhizal,HEAL_001,Denali Borough ,Alaska ,yes,63.88839 N,149.20410 W,20240725
HEAL-13-1-Ro,D19,Alnus viridis,3/3/25,5.135,246.48,Quarter,HEAL-13,ethanol,root,Betulaceae,HEAL,Alnus,actinorhizal,HEAL_001,Denali Borough ,Alaska ,yes,63.88839 N,149.20410 W,20240725
HEAL-13-1-No,D19,Alnus viridis,3/3/25,3.455,165.84,Quarter,HEAL-13,ethanol,nodule,Betulaceae,HEAL,Alnus,actinorhizal,HEAL_001,Denali Borough ,Alaska ,yes,63.88839 N,149.20410 W,20240725
HEAL-14-1-Rh,D19,Alnus viridis,3/3/25,0,0,Quarter,HEAL-14,ethanol,rhizosphere,Betulaceae,HEAL,Alnus,actinorhizal,HEAL_001,Denali Borough ,Alaska ,yes,63.88836 N,149.20340 W,20240725
HEAL-14-1-Ro,D19,Alnus viridis,3/3/25,4.26,204.48,Quarter,HEAL-14,ethanol,root,Betulaceae,HEAL,Alnus,actinorhizal,HEAL_001,Denali Borough ,Alaska ,yes,63.88836 N,149.20340 W,20240725
HEAL-14-1-No,D19,Alnus viridis,3/3/25,1.055,50.64,Quarter,HEAL-14,ethanol,nodule,Betulaceae,HEAL,Alnus,actinorhizal,HEAL_001,Denali Borough ,Alaska ,yes,63.88836 N,149.20340 W,20240725
HEAL-15-1-Rh,D19,Alnus viridis,3/3/25,0,0,Quarter,HEAL-15,ethanol,rhizosphere,Betulaceae,HEAL,Alnus,actinorhizal,HEAL_001,Denali Borough ,Alaska ,yes,63.88836 N,149.20340 W,20240725
HEAL-15-1-Ro,D19,Alnus viridis,3/3/25,7.395,354.96,Half,HEAL-15,ethanol,root,Betulaceae,HEAL,Alnus,actinorhizal,HEAL_001,Denali Borough ,Alaska ,yes,63.88836 N,149.20340 W,20240725
HEAL-15-1-No,D19,Alnus viridis,3/3/25,18.2,873.6,Half,HEAL-15,ethanol,nodule,Betulaceae,HEAL,Alnus,actinorhizal,HEAL_001,Denali Borough ,Alaska ,yes,63.88836 N,149.20340 W,20240725
BONA-1-1-Rh,D19,Alnus viridis,3/3/25,0,0,Quarter,BONA-1,ethanol,rhizosphere,Betulaceae,BONA,Alnus,actinorhizal,BONA_072,,Alaska ,yes,,,20240829
BONA-1-1-Ro,D19,Alnus viridis,3/3/25,0.07,3.36,Quarter,BONA-1,ethanol,root,Betulaceae,BONA,Alnus,actinorhizal,BONA_072,,Alaska ,yes,,,20240829
BONA-1-1-No,D19,Alnus viridis,3/3/25,9.05,434.4,Half,BONA-1,ethanol,nodule,Betulaceae,BONA,Alnus,actinorhizal,BONA_072,,Alaska ,yes,,,20240829
BONA-3-1-Rh,D19,Alnus viridis,3/3/25,0,0,Quarter,BONA-3,ethanol,rhizosphere,Betulaceae,BONA,Alnus,actinorhizal,BONA_072,,Alaska ,yes,65.15685,-147.50303,20240829
BONA-3-1-Ro,D19,Alnus viridis,3/3/25,1.26,60.48,Quarter,BONA-3,ethanol,root,Betulaceae,BONA,Alnus,actinorhizal,BONA_072,,Alaska ,yes,65.15685,-147.50303,20240829
BONA-3-1-No,D19,Alnus viridis,3/3/25,3.06,146.88,Quarter,BONA-3,ethanol,nodule,Betulaceae,BONA,Alnus,actinorhizal,BONA_072,,Alaska ,yes,65.15685,-147.50303,20240829
BONA-4-Rh,D19,Alnus viridis,3/3/25,0,0,Quarter,BONA-4,ethanol,rhizosphere,Betulaceae,BONA,Alnus,actinorhizal,BONA_072,,Alaska ,yes,,,20240829
BONA-4-Ro,D19,Alnus viridis,3/3/25,2.435,116.88,Quarter,BONA-4,ethanol,root,Betulaceae,BONA,Alnus,actinorhizal,BONA_072,,Alaska ,yes,,,20240829
BONA-4-No,D19,Alnus viridis,3/3/25,6.52,312.96,Half,BONA-4,ethanol,nodule,Betulaceae,BONA,Alnus,actinorhizal,BONA_072,,Alaska ,yes,,,20240829
BONA-5-Rh,D19,Alnus viridis,3/6/25,0,0,Quarter,BONA-5,ethanol,rhizosphere,Betulaceae,BONA,Alnus,actinorhizal,BONA_072,,Alaska ,yes,,,20240829
BONA-5-Ro,D19,Alnus viridis,3/6/25,4.595,220.56,Quarter,BONA-5,ethanol,root,Betulaceae,BONA,Alnus,actinorhizal,BONA_072,,Alaska ,yes,,,20240829
BONA-5-No,D19,Alnus viridis,3/6/25,2.8,134.4,Quarter,BONA-5,ethanol,nodule,Betulaceae,BONA,Alnus,actinorhizal,BONA_072,,Alaska ,yes,,,20240829
BONA-10-Rh,D19,Alnus viridis,3/6/25,0,0,Quarter,BONA-10,ethanol,rhizosphere,Betulaceae,BONA,Alnus,actinorhizal,BONA_003,,Alaska ,yes,,,20240909
BONA-10-Ro,D19,Alnus viridis,3/6/25,2.915,139.92,Quarter,BONA-10,ethanol,root,Betulaceae,BONA,Alnus,actinorhizal,BONA_003,,Alaska ,yes,,,20240909
BONA-10-No,D19,Alnus viridis,3/6/25,18.25,876,Half,BONA-10,ethanol,nodule,Betulaceae,BONA,Alnus,actinorhizal,BONA_003,,Alaska ,yes,,,20240909
BONA-11-1-Rh,D19,Alnus viridis,3/6/25,0,0,Quarter,BONA-11,ethanol,rhizosphere,Betulaceae,BONA,Alnus,actinorhizal,BONA_003,,Alaska ,yes,,,20240909
BONA-11-1-Ro,D19,Alnus viridis,3/6/25,2.035,97.68,Quarter,BONA-11,ethanol,root,Betulaceae,BONA,Alnus,actinorhizal,BONA_003,,Alaska ,yes,,,20240909
BONA-11-1-No,D19,Alnus viridis,3/6/25,13.4,643.2,Half,BONA-11,ethanol,nodule,Betulaceae,BONA,Alnus,actinorhizal,BONA_003,,Alaska ,yes,,,20240909
BONA-12-1-Rh,D19,Alnus viridis,3/6/25,0,0,Quarter,BONA-12,ethanol,rhizosphere,Betulaceae,BONA,Alnus,actinorhizal,BONA_003,,Alaska ,yes,,,20240909
BONA-12-1-Ro,D19,Alnus viridis,3/6/25,4.565,219.12,Quarter,BONA-12,ethanol,root,Betulaceae,BONA,Alnus,actinorhizal,BONA_003,,Alaska ,yes,,,20240909
BONA-12-1-No,D19,Alnus viridis,3/6/25,25.65,1231.2,Half,BONA-12,ethanol,nodule,Betulaceae,BONA,Alnus,actinorhizal,BONA_003,,Alaska ,yes,,,20240909
BONA-13-1-Rh,D19,Alnus viridis,3/6/25,0,0,Quarter,BONA-13,ethanol,rhizosphere,Betulaceae,BONA,Alnus,actinorhizal,BONA_003,,Alaska ,yes,,,20240909
BONA-13-1-Ro,D19,Alnus viridis,3/6/25,1.015,48.72,Quarter,BONA-13,ethanol,root,Betulaceae,BONA,Alnus,actinorhizal,BONA_003,,Alaska ,yes,,,20240909
BONA-13-1-No,D19,Alnus viridis,3/6/25,24.75,1188,Half,BONA-13,ethanol,nodule,Betulaceae,BONA,Alnus,actinorhizal,BONA_003,,Alaska ,yes,,,20240909
BONA-14-Rh,D19,Alnus viridis,3/6/25,0,0,Quarter,BONA-14,ethanol,rhizosphere,Betulaceae,BONA,Alnus,actinorhizal,BONA_003,,Alaska ,yes,,,20240909
BONA-14-Ro,D19,Alnus viridis,3/6/25,3.14,150.72,Quarter,BONA-14,ethanol,root,Betulaceae,BONA,Alnus,actinorhizal,BONA_003,,Alaska ,yes,,,20240909
BONA-14-No,D19,Alnus viridis,3/6/25,4.2,201.6,Quarter,BONA-14,ethanol,nodule,Betulaceae,BONA,Alnus,actinorhizal,BONA_003,,Alaska ,yes,,,20240909
YELL-1-2-Rh,D12,Lupinus sericieus,3/6/25,0,0,Quarter,YELL-1,ethanol,rhizosphere,Fabaceae,YELL,Lupinus,Genisteae,YELL_004,Park County,WY,yes,44.962834,-110.593234,6/17/24
YELL-1-2-Ro,D12,Lupinus sericieus,3/6/25,2.735,131.28,Quarter,YELL-1,ethanol,root,Fabaceae,YELL,Lupinus,Genisteae,YELL_004,Park County,WY,yes,44.962834,-110.593234,6/17/24
YELL-1-2-No,D12,Lupinus sericieus,3/6/25,0.077,3.696,Quarter,YELL-1,ethanol,nodule,Fabaceae,YELL,Lupinus,Genisteae,YELL_004,Park County,WY,yes,44.962834,-110.593234,6/17/24
YELL-2-2-Rh,D12,Lupinus sericieus,3/6/25,0,0,Quarter,YELL-2,ethanol,rhizosphere,Fabaceae,YELL,Lupinus,Genisteae,YELL_019,Park County,WY,yes,,,7/11/24
YELL-2-2-Ro,D12,Lupinus sericieus,3/6/25,0.6075,29.16,Quarter,YELL-2,ethanol,root,Fabaceae,YELL,Lupinus,Genisteae,YELL_019,Park County,WY,yes,,,7/11/24
YELL-2-2-No,D12,Lupinus sericieus,3/6/25,1.28,61.44,Quarter,YELL-2,ethanol,nodule,Fabaceae,YELL,Lupinus,Genisteae,YELL_019,Park County,WY,yes,,,7/11/24
JERC-84-3-Rh,D03,Desmodium floridanum,3/6/25,0,0,Quarter,JERC-84,dry,rhizosphere,Fabaceae,JERC,Desmodium,Desmodieae,JERC_001,Baker County,Georgia,yes,,,20240618
JERC-84-3-Ro,D03,Desmodium floridanum,3/6/25,0.0525,2.52,Quarter,JERC-84,dry,root,Fabaceae,JERC,Desmodium,Desmodieae,JERC_001,Baker County,Georgia,yes,,,20240618
JERC-84-3-No,D03,Desmodium floridanum,3/6/25,3.22,154.56,Quarter,JERC-84,dry,nodule,Fabaceae,JERC,Desmodium,Desmodieae,JERC_001,Baker County,Georgia,yes,,,20240618
JERC-85-2-Rh,D03,Centrosema virginiana,3/6/25,0,0,Quarter,JERC-85,dry,rhizosphere,Fabaceae,JERC,Centrosema,Phaseoleae,JERC_001,Baker County,Georgia,yes,,,20240618
JERC-85-2-Ro,D03,Centrosema virginiana,3/6/25,1.435,68.88,Quarter,JERC-85,dry,root,Fabaceae,JERC,Centrosema,Phaseoleae,JERC_001,Baker County,Georgia,yes,,,20240618
JERC-85-2-No,D03,Centrosema virginiana,3/6/25,41.25,1980,Half,JERC-85,dry,nodule,Fabaceae,JERC,Centrosema,Phaseoleae,JERC_001,Baker County,Georgia,yes,,,20240618
JERC-107-1-Rh,D03,Crotalaria purshii,3/6/25,0,0,Quarter,JERC-107,,rhizosphere,Fabaceae,JERC,Crotalaria,Crotalarieae,JERC_048,Baker County,Georgia,yes,31.19645727,-84.46191333,20240709
JERC-107-1-Ro,D03,Crotalaria purshii,3/6/25,0,0,Quarter,JERC-107,,root,Fabaceae,JERC,Crotalaria,Crotalarieae,JERC_048,Baker County,Georgia,yes,31.19645727,-84.46191333,20240709
JERC-107-1-No,D03,Crotalaria purshii,3/6/25,0.114,5.472,Quarter,JERC-107,,nodule,Fabaceae,JERC,Crotalaria,Crotalarieae,JERC_048,Baker County,Georgia,yes,31.19645727,-84.46191333,20240709
DEJU-8-1-Rh,D19,Alnus viridis,3/6/25,0,0,Quarter,DEJU-8,ethanol,rhizosphere,Betulaceae,DEJU,Alnus,actinorhizal,DEJU_047,,Alaska,yes,,,
DEJU-8-1-Ro,D19,Alnus viridis,3/6/25,4.21,202.08,Quarter,DEJU-8,ethanol,root,Betulaceae,DEJU,Alnus,actinorhizal,DEJU_047,,Alaska,yes,,,
DEJU-8-1-No,D19,Alnus viridis,3/6/25,6.185,296.88,Half,DEJU-8,ethanol,nodule,Betulaceae,DEJU,Alnus,actinorhizal,DEJU_047,,Alaska,yes,,,
BONA-2-Rh,D19,Alnus viridis,3/6/25,0.114,5.472,Quarter,BONA-2,ethanol,rhizosphere,Betulaceae,BONA,Alnus,actinorhizal,BONA_072,,Alaska ,yes,,,20240829
BONA-2-Ro,D19,Alnus viridis,3/6/25,14.75,708,Half,BONA-2,ethanol,root,Betulaceae,BONA,Alnus,actinorhizal,BONA_072,,Alaska ,yes,,,20240829
BONA-2-No,D19,Alnus viridis,3/6/25,3.08,147.84,Quarter,BONA-2,ethanol,nodule,Betulaceae,BONA,Alnus,actinorhizal,BONA_072,,Alaska ,yes,,,20240829
BONA-7-Rh,D19,Alnus incana,3/6/25,0.2595,12.456,Quarter,BONA-7,ethanol,rhizosphere,Betulaceae,BONA,Alnus,actinorhizal,BONA_088,,Alaska ,yes,65.15708,-147.50507,20240829
BONA-7-Ro,D19,Alnus incana,3/6/25,2.725,130.8,Quarter,BONA-7,ethanol,root,Betulaceae,BONA,Alnus,actinorhizal,BONA_088,,Alaska ,yes,65.15708,-147.50507,20240829
BONA-7-No,D19,Alnus incana,3/6/25,27.45,1317.6,Half,BONA-7,ethanol,nodule,Betulaceae,BONA,Alnus,actinorhizal,BONA_088,,Alaska ,yes,65.15708,-147.50507,20240829
BONA-8-Rh,D19,Alnus viridis,3/6/25,0.707,33.936,Quarter,BONA-8,ethanol,rhizosphere,Betulaceae,BONA,Alnus,actinorhizal,BONA_088,,Alaska ,yes,65.15709,-147.50527,20240829
BONA-8-Ro,D19,Alnus viridis,3/6/25,25.5,1224,Half,BONA-8,ethanol,root,Betulaceae,BONA,Alnus,actinorhizal,BONA_088,,Alaska ,yes,65.15709,-147.50527,20240829
BONA-8-No,D19,Alnus viridis,3/6/25,11.35,544.8,Half,BONA-8,ethanol,nodule,Betulaceae,BONA,Alnus,actinorhizal,BONA_088,,Alaska ,yes,65.15709,-147.50527,20240829
BONA-9-Rh,D19,Alnus viridis,3/6/25,0,0,Quarter,BONA-9,ethanol,rhizosphere,Betulaceae,BONA,Alnus,actinorhizal,BONA_088,,Alaska ,yes,65.15709,-147.50527,20240829
BONA-9-Ro,D19,Alnus viridis,3/6/25,3.17,152.16,Quarter,BONA-9,ethanol,root,Betulaceae,BONA,Alnus,actinorhizal,BONA_088,,Alaska ,yes,65.15709,-147.50527,20240829
BONA-9-No,D19,Alnus viridis,3/6/25,15.25,732,Half,BONA-9,ethanol,nodule,Betulaceae,BONA,Alnus,actinorhizal,BONA_088,,Alaska ,yes,65.15709,-147.50527,20240829
DSNY-83-1-Rh,D03,Alysicarpus vaginalis,3/6/25,0,0,Quarter,DSNY-83,dry,rhizosphere,Fabaceae,DSNY,Alysicarpus,Desmodieae,DSNY_015,Polk,Florida,yes,28.1094133,-81.4308468,20240904
DSNY-83-1-Ro,D03,Alysicarpus vaginalis,3/6/25,0,0,Quarter,DSNY-83,dry,root,Fabaceae,DSNY,Alysicarpus,Desmodieae,DSNY_015,Polk,Florida,yes,28.1094133,-81.4308468,20240904
DSNY-83-1-No,D03,Alysicarpus vaginalis,3/6/25,15.75,756,Half,DSNY-83,dry,nodule,Fabaceae,DSNY,Alysicarpus,Desmodieae,DSNY_015,Polk,Florida,yes,28.1094133,-81.4308468,20240904
DSNY-83-2-Rh,D03,Alysicarpus vaginalis,3/6/25,0,0,Quarter,DSNY-83,dry,rhizosphere,Fabaceae,DSNY,Alysicarpus,Desmodieae,DSNY_015,Polk,Florida,yes,28.1094133,-81.4308468,20240904
DSNY-83-2-Ro,D03,Alysicarpus vaginalis,3/6/25,0,0,Quarter,DSNY-83,dry,root,Fabaceae,DSNY,Alysicarpus,Desmodieae,DSNY_015,Polk,Florida,yes,28.1094133,-81.4308468,20240904
DSNY-83-2-No,D03,Alysicarpus vaginalis,3/6/25,0,0,Quarter,DSNY-83,dry,nodule,Fabaceae,DSNY,Alysicarpus,Desmodieae,DSNY_015,Polk,Florida,yes,28.1094133,-81.4308468,20240904
DSNY-83-3-Rh,D03,Alysicarpus vaginalis,3/6/25,0,0,Quarter,DSNY-83,dry,rhizosphere,Fabaceae,DSNY,Alysicarpus,Desmodieae,DSNY_015,Polk,Florida,yes,28.1094133,-81.4308468,20240904
DSNY-83-3-Ro,D03,Alysicarpus vaginalis,3/6/25,0,0,Quarter,DSNY-83,dry,root,Fabaceae,DSNY,Alysicarpus,Desmodieae,DSNY_015,Polk,Florida,yes,28.1094133,-81.4308468,20240904
DSNY-83-3-No,D03,Alysicarpus vaginalis,3/6/25,0.3365,16.152,Quarter,DSNY-83,dry,nodule,Fabaceae,DSNY,Alysicarpus,Desmodieae,DSNY_015,Polk,Florida,yes,28.1094133,-81.4308468,20240904
DSNY-83-4-Rh,D03,Alysicarpus vaginalis,3/6/25,0,0,Quarter,DSNY-83,dry,rhizosphere,Fabaceae,DSNY,Alysicarpus,Desmodieae,DSNY_015,Polk,Florida,yes,28.1094133,-81.4308468,20240904
DSNY-83-4-Ro,D03,Alysicarpus vaginalis,3/6/25,0,0,Quarter,DSNY-83,dry,root,Fabaceae,DSNY,Alysicarpus,Desmodieae,DSNY_015,Polk,Florida,yes,28.1094133,-81.4308468,20240904
DSNY-83-5-Rh,D03,Alysicarpus vaginalis,3/6/25,0,0,Quarter,DSNY-83,dry,rhizosphere,Fabaceae,DSNY,Alysicarpus,Desmodieae,DSNY_015,Polk,Florida,yes,28.1094133,-81.4308468,20240904
DSNY-83-5-Ro,D03,Alysicarpus vaginalis,3/6/25,0,0,Quarter,DSNY-83,dry,root,Fabaceae,DSNY,Alysicarpus,Desmodieae,DSNY_015,Polk,Florida,yes,28.1094133,-81.4308468,20240904
DSNY-83-5-No,D03,Alysicarpus vaginalis,3/6/25,0,0,Quarter,DSNY-83,dry,nodule,Fabaceae,DSNY,Alysicarpus,Desmodieae,DSNY_015,Polk,Florida,yes,28.1094133,-81.4308468,20240904
OSBS-65-1-Rh,D03,Crotalaria rotundifolia,3/6/25,0,0,Quarter,OSBS-65,dry,rhizosphere,Fabaceae,OSBS,Crotalaria,Crotalarieae,OSBS_008,Putnam,FL,yes,,,20240723
OSBS-65-1-No,D03,Crotalaria rotundifolia,3/6/25,0,0,Quarter,OSBS-65,dry,nodule,Fabaceae,OSBS,Crotalaria,Crotalarieae,OSBS_008,Putnam,FL,yes,,,20240723
OSBS-66-1-Rh,D03,Chamaecrista nictitans,3/6/25,0,0,Quarter,OSBS-66,dry,rhizosphere,Fabaceae,OSBS,Chamaecrista,Cassieae,OSBS_008,Putnam,FL,yes,, ,20240723
OSBS-66-1-No,D03,Chamaecrista nictitans,3/6/25,0,0,Quarter,OSBS-66,dry,nodule,Fabaceae,OSBS,Chamaecrista,Cassieae,OSBS_008,Putnam,FL,yes,, ,20240723
ORNL-9-1-Rh,D07,Lespedeza cuneata,3/6/25,30.55,1466.4,Half,ORNL-9,dry,rhizosphere,Fabaceae,ORNL,Lespedeza,Desmodieae,ORNL_046,Anderson,TN,no,35.964444,-84.285833,7/9/24
ORNL-9-1-Ro,D07,Lespedeza cuneata,3/6/25,0,0,Quarter,ORNL-9,dry,root,Fabaceae,ORNL,Lespedeza,Desmodieae,ORNL_046,Anderson,TN,no,35.964444,-84.285833,7/9/24
