tree_set	tree_set_label	gene	sample_id	tip_label	closest_genus_report	nearest_neighbor_tip	nearest_neighbor_sample_id	nearest_neighbor_closest_genus	nearest_neighbor_distance	nearest_neighbor_same_blast_genus	nearest_neighbor_tie_count	sample_type	site	state	host_genus	host_tribe	native_status
iupac	Mixed-IUPAC	nifH	DEJU-39-No	DEJU-39-No|nifH|consensus50|pass_single_dominant	Microvirga	DEJU-37-No|nifH|consensus50|pass_single_dominant	DEJU-37-No	Mesorhizobium	0.035175577	FALSE	1	nodule	DEJU	Alaska	Lupinus	Genisteae	yes
iupac	Mixed-IUPAC	nifH	DSNY-37-1-Rh	DSNY-37-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	Microvirga	LAJA-3-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	LAJA-3-2-Ro	Microvirga	0.0251841789	TRUE	1	rhizosphere	DSNY	Florida	Crotalaria	Crotalarieae	yes
iupac	Mixed-IUPAC	nifH	DSNY-37-1-Ro	DSNY-37-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	Microvirga	DSNY-37-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	DSNY-37-1-Rh	Microvirga	0.0296623112	TRUE	1	root	DSNY	Florida	Crotalaria	Crotalarieae	yes
iupac	Mixed-IUPAC	nifH	LAJA-21-1-Ro	LAJA-21-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	Microvirga	DSNY-37-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	DSNY-37-1-Ro	Microvirga	0.040836725399999996	TRUE	1	root	LAJA	P.R	Aeschynomene	Dalbergieae	yes
iupac	Mixed-IUPAC	nifH	UNDE-5-4-Ro	UNDE-5-4-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	Microvirga	DSNY-37-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	DSNY-37-1-Ro	Microvirga	0.062117704499999996	TRUE	1	root	UNDE	MI	Alnus	actinorhizal	yes
iupac	Mixed-IUPAC	nifH	DSNY-51-2-No	DSNY-51-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	Microvirga	DSNY-37-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	DSNY-37-1-Rh	Microvirga	0.0287598507	TRUE	1	nodule	DSNY	Florida	Crotalaria	Crotalarieae	no
iupac	Mixed-IUPAC	nifH	OSBS-7-4-No	OSBS-7-4-No|nifH|consensus50|pass_mixed_possible_multitemplate	Mesorhizobium	DSNY-37-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	DSNY-37-1-Rh	Microvirga	0.0579260459	FALSE	1	nodule	OSBS	FL	Galactia	Diocleae	yes
iupac	Mixed-IUPAC	nifH	CLBJ-24-No	CLBJ-24-No|nifH|consensus50|pass_mixed_possible_multitemplate	Rhizobium	KONZ-7-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	KONZ-7-1-Ro	Rhizobium	0.0363608961	TRUE	1	nodule	CLBJ	TX	Chamaecrista	Cassieae	yes
iupac	Mixed-IUPAC	nifH	KONZ-1-No	KONZ-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	Rhizobium	KONZ-3-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	KONZ-3-1-No	Rhizobium	0.0120025248	TRUE	1	nodule	KONZ	KS	Lespedeza	Desmodieae	yes
iupac	Mixed-IUPAC	nifH	KONZ-3-1-No	KONZ-3-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	Rhizobium	KONZ-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	KONZ-1-No	Rhizobium	0.0120025248	TRUE	1	nodule	KONZ	KS	Lespedeza	Desmodieae	yes
iupac	Mixed-IUPAC	nifH	TALL-55-1-No	TALL-55-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	Mesorhizobium	KONZ-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	KONZ-1-No	Rhizobium	0.0424665694	FALSE	1	nodule	TALL	AL	Desmodium	Desmodieae	yes
iupac	Mixed-IUPAC	nifH	TALL-56-1-No	TALL-56-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	Mesorhizobium	KONZ-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	KONZ-1-No	Rhizobium	0.0368095598	FALSE	1	nodule	TALL	AL	Desmodium	Desmodieae	yes
iupac	Mixed-IUPAC	nifH	KONZ-2-1-Rh	KONZ-2-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	Microvirga	KONZ-7-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	KONZ-7-1-Ro	Rhizobium	0.0460646424	FALSE	1	rhizosphere	KONZ	KS	Desmodium	Desmodieae	yes
iupac	Mixed-IUPAC	nifH	KONZ-5-1-No	KONZ-5-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	Rhizobium	KONZ-9-2-No|nifH|consensus50|pass_single_dominant	KONZ-9-2-No	Rhizobium	0.0181185559	TRUE	1	nodule	KONZ	KS	Desmodium	Desmodieae	yes
iupac	Mixed-IUPAC	nifH	KONZ-7-1-No	KONZ-7-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	Rhizobium	KONZ-9-2-No|nifH|consensus50|pass_single_dominant	KONZ-9-2-No	Rhizobium	0.0170754846	TRUE	1	nodule	KONZ	KS	Lespedeza	Desmodieae	yes
iupac	Mixed-IUPAC	nifH	KONZ-9-2-No	KONZ-9-2-No|nifH|consensus50|pass_single_dominant	Rhizobium	KONZ-7-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	KONZ-7-1-No	Rhizobium	0.0170754846	TRUE	1	nodule	KONZ	KS	Lespedeza	Desmodieae	yes
iupac	Mixed-IUPAC	nifH	KONZ-7-1-Ro	KONZ-7-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	Rhizobium	CLBJ-24-No|nifH|consensus50|pass_mixed_possible_multitemplate	CLBJ-24-No	Rhizobium	0.0363608961	TRUE	1	root	KONZ	KS	Lespedeza	Desmodieae	yes
iupac	Mixed-IUPAC	nifH	DSNY-14-1-No	DSNY-14-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	Mesorhizobium	DSNY-37-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	DSNY-37-1-Rh	Microvirga	0.0455018331	FALSE	1	nodule	DSNY	Florida	Crotalaria	Crotalarieae	yes
iupac	Mixed-IUPAC	nifH	GUAN-4-No	GUAN-4-No|nifH|consensus50|pass_single_dominant	Microvirga	GUAN-8-No|nifH|consensus50|pass_single_dominant	GUAN-8-No	Microvirga	0.0277162027	TRUE	1	nodule	GUAN	P.R	Centrosema	Phaseoleae	yes
iupac	Mixed-IUPAC	nifH	GUAN-8-No	GUAN-8-No|nifH|consensus50|pass_single_dominant	Microvirga	GUAN-4-No|nifH|consensus50|pass_single_dominant	GUAN-4-No	Microvirga	0.0277162027	TRUE	1	nodule	GUAN	P.R	Centrosema	Phaseoleae	yes
iupac	Mixed-IUPAC	nifH	CLBJ-13-1-No	CLBJ-13-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	Mesorhizobium	JERC-42-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	JERC-42-1-No	Mesorhizobium	0.0106999335	TRUE	1	nodule	CLBJ	TX	Lespedeza	Desmodieae	yes
iupac	Mixed-IUPAC	nifH	JERC-42-1-No	JERC-42-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	Mesorhizobium	CLBJ-13-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	CLBJ-13-1-No	Mesorhizobium	0.0106999335	TRUE	1	nodule	JERC	Georgia	Rhynchosia	Phaseoleae	yes
iupac	Mixed-IUPAC	nifH	TALL-12-2-No	TALL-12-2-No|nifH|consensus50|pass_single_dominant	Mesorhizobium	CLBJ-13-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	CLBJ-13-1-No	Mesorhizobium	0.0245595416	TRUE	1	nodule	TALL	AL	Desmodium	Desmodieae	yes
iupac	Mixed-IUPAC	nifH	TALL-25-2-No	TALL-25-2-No|nifH|consensus50|pass_single_dominant	Mesorhizobium	TALL-12-2-No|nifH|consensus50|pass_single_dominant	TALL-12-2-No	Mesorhizobium	0.0254473869	TRUE	1	nodule	TALL	AL	Chamaecrista	Cassieae	yes
iupac	Mixed-IUPAC	nifH	CLBJ-20-1-No	CLBJ-20-1-No|nifH|consensus50|pass_single_dominant	Neorhizobium	JERC-153-No|nifH|consensus50|pass_mixed_possible_multitemplate	JERC-153-No	Mesorhizobium	0.050784120700000004	FALSE	1	nodule	CLBJ	TX	Clitoria	Phaseoleae	yes
iupac	Mixed-IUPAC	nifH	TALL-66-2-No	TALL-66-2-No|nifH|consensus50|pass_single_dominant	Mesorhizobium	JERC-153-No|nifH|consensus50|pass_mixed_possible_multitemplate	JERC-153-No	Mesorhizobium	0.0423169855	TRUE	1	nodule	TALL	AL	Lespedeza	Desmodieae	yes
iupac	Mixed-IUPAC	nifH	JERC-153-No	JERC-153-No|nifH|consensus50|pass_mixed_possible_multitemplate	Mesorhizobium	DSNY-3-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	DSNY-3-1-No	Mesorhizobium	0.0169158769	TRUE	1	nodule	JERC	Georgia	Desmodium	Desmodieae	yes
iupac	Mixed-IUPAC	nifH	DSNY-3-1-No	DSNY-3-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	Mesorhizobium	JERC-153-No|nifH|consensus50|pass_mixed_possible_multitemplate	JERC-153-No	Mesorhizobium	0.0169158769	TRUE	1	nodule	DSNY	Florida	Lupinus	Genisteae	yes
iupac	Mixed-IUPAC	nifH	JERC-93-1-No	JERC-93-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	Mesorhizobium	TALL-19-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	TALL-19-2-No	Mesorhizobium	0.00486927	TRUE	1	nodule	JERC	Georgia	Desmodium	Desmodieae	yes
iupac	Mixed-IUPAC	nifH	TALL-19-2-No	TALL-19-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	Mesorhizobium	TALL-53-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	TALL-53-3-No	Mesorhizobium	0.0014990887	TRUE	1	nodule	TALL	AL	Desmodium	Desmodieae	yes
iupac	Mixed-IUPAC	nifH	TALL-53-3-No	TALL-53-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	Mesorhizobium	TALL-19-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	TALL-19-2-No	Mesorhizobium	0.0014990887	TRUE	1	nodule	TALL	AL	Desmodium	Desmodieae	yes
iupac	Mixed-IUPAC	nifH	OSBS-69-1-No	OSBS-69-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	Mesorhizobium	JERC-93-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	JERC-93-1-No	Mesorhizobium	0.0108672181	TRUE	1	nodule	OSBS	FL	Lespedeza	Desmodieae	0
iupac	Mixed-IUPAC	nifH	JERC-99-2-No	JERC-99-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	Mesorhizobium	JERC-99-3-No|nifH|consensus50|pass_single_dominant	JERC-99-3-No	Mesorhizobium	0.0025249145000000002	TRUE	1	nodule	JERC	Georgia	Lespedeza	Desmodieae	no
iupac	Mixed-IUPAC	nifH	JERC-99-3-No	JERC-99-3-No|nifH|consensus50|pass_single_dominant	Mesorhizobium	JERC-99-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	JERC-99-2-No	Mesorhizobium	0.0025249145000000002	TRUE	1	nodule	JERC	Georgia	Lespedeza	Desmodieae	no
iupac	Mixed-IUPAC	nifH	TALL-44-1-No	TALL-44-1-No|nifH|consensus50|pass_single_dominant	Mesorhizobium	JERC-99-3-No|nifH|consensus50|pass_single_dominant	JERC-99-3-No	Mesorhizobium	0.012607297500000001	TRUE	1	nodule	TALL	AL	Lespedeza	Desmodieae	yes
iupac	Mixed-IUPAC	nifH	DSNY-2-1-No	DSNY-2-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	Mesorhizobium	DSNY-66-1-No|nifH|consensus50|pass_single_dominant	DSNY-66-1-No	Mesorhizobium	0.032501942500000006	TRUE	1	nodule	DSNY	Florida	Lupinus	Genisteae	yes
iupac	Mixed-IUPAC	nifH	TALL-75-2-No	TALL-75-2-No|nifH|consensus50|pass_single_dominant	Mesorhizobium	DSNY-2-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	DSNY-2-1-No	Mesorhizobium	0.0383015299	TRUE	1	nodule	TALL	AL	Lespedeza	Desmodieae	yes
iupac	Mixed-IUPAC	nifH	JERC-129-4-Ro	JERC-129-4-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	Microvirga	JERC-148-No|nifH|consensus50|pass_mixed_possible_multitemplate	JERC-148-No	Mesorhizobium	0.0651791611	FALSE	1	root	JERC	Georgia	Desmodium	Desmodieae	yes
iupac	Mixed-IUPAC	nifH	JERC-148-No	JERC-148-No|nifH|consensus50|pass_mixed_possible_multitemplate	Mesorhizobium	JERC-129-4-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	JERC-129-4-Ro	Microvirga	0.0651791611	FALSE	1	nodule	JERC	Unknown	Lespedeza	Desmodieae	yes
iupac	Mixed-IUPAC	nifH	JERC-84-3-No	JERC-84-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	Rhizobium	TALL-78-2-No|nifH|consensus50|pass_single_dominant	TALL-78-2-No	Rhizobium	0.0263000252	TRUE	1	nodule	JERC	Georgia	Desmodium	Desmodieae	yes
iupac	Mixed-IUPAC	nifH	TALL-78-2-No	TALL-78-2-No|nifH|consensus50|pass_single_dominant	Rhizobium	JERC-84-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	JERC-84-3-No	Rhizobium	0.0263000252	TRUE	1	rhizosphere	TALL	AL	Chamaecrista	Cassieae	yes
iupac	Mixed-IUPAC	nifH	DSNY-66-1-No	DSNY-66-1-No|nifH|consensus50|pass_single_dominant	Mesorhizobium	DSNY-2-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	DSNY-2-1-No	Mesorhizobium	0.032501942500000006	TRUE	1	nodule	DSNY	Florida	Chamaecrista	Cassieae	yes
iupac	Mixed-IUPAC	nifH	JERC-123-No	JERC-123-No|nifH|consensus50|pass_mixed_possible_multitemplate	Mesorhizobium	DSNY-66-1-No|nifH|consensus50|pass_single_dominant	DSNY-66-1-No	Mesorhizobium	0.0446050524	TRUE	1	nodule	JERC	Georgia	Desmodium	Desmodieae	yes
iupac	Mixed-IUPAC	nifH	CLBJ-19-1-No	CLBJ-19-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	Mesorhizobium	JERC-122-No|nifH|consensus50|pass_mixed_possible_multitemplate	JERC-122-No	Mesorhizobium	0.014671653599999999	TRUE	1	nodule	CLBJ	TX	Stylosanthes	Dalbergieae	yes
iupac	Mixed-IUPAC	nifH	JERC-122-No	JERC-122-No|nifH|consensus50|pass_mixed_possible_multitemplate	Mesorhizobium	OSBS-58-1-No|nifH|consensus50|pass_single_dominant	OSBS-58-1-No	Mesorhizobium	0.0140831492	TRUE	1	nodule	JERC	Georgia	Lespedeza	Desmodieae	yes
iupac	Mixed-IUPAC	nifH	JERC-126-4-No	JERC-126-4-No|nifH|consensus50|pass_single_dominant	Mesorhizobium	JERC-25-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	JERC-25-1-No	Mesorhizobium	0.017352182799999998	TRUE	1	nodule	JERC	Georgia	Lespedeza	Desmodieae	yes
iupac	Mixed-IUPAC	nifH	JERC-127-2-No	JERC-127-2-No|nifH|consensus50|pass_single_dominant	Mesorhizobium	JERC-25-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	JERC-25-1-No	Mesorhizobium	0.013113377700000001	TRUE	1	nodule	JERC	Georgia	Desmodium	Desmodieae	yes
iupac	Mixed-IUPAC	nifH	JERC-25-1-No	JERC-25-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	Mesorhizobium	JERC-127-2-No|nifH|consensus50|pass_single_dominant	JERC-127-2-No	Mesorhizobium	0.013113377700000001	TRUE	1	nodule	JERC	Georgia	Desmodium	Desmodieae	yes
iupac	Mixed-IUPAC	nifH	TALL-76-3-No	TALL-76-3-No|nifH|consensus50|pass_single_dominant	Mesorhizobium	JERC-126-4-No|nifH|consensus50|pass_single_dominant	JERC-126-4-No	Mesorhizobium	0.022614782400000002	TRUE	1	nodule	TALL	AL	Desmodium	Desmodieae	yes
iupac	Mixed-IUPAC	nifH	OSBS-58-1-No	OSBS-58-1-No|nifH|consensus50|pass_single_dominant	Mesorhizobium	JERC-122-No|nifH|consensus50|pass_mixed_possible_multitemplate	JERC-122-No	Mesorhizobium	0.0140831492	TRUE	1	nodule	OSBS	FL	Stylosanthes	Dalbergieae	yes
iupac	Mixed-IUPAC	nifH	DSNY-69-1-No	DSNY-69-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	Mesorhizobium	JERC-122-No|nifH|consensus50|pass_mixed_possible_multitemplate	JERC-122-No	Mesorhizobium	0.0177916787	TRUE	1	nodule	DSNY	Florida	Chamaecrista	Cassieae	yes
iupac	Mixed-IUPAC	nifH	OSBS-83-1-No	OSBS-83-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	Bradyrhizobium	CLBJ-13-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	CLBJ-13-1-No	Mesorhizobium	0.0367107428	FALSE	1	nodule	OSBS	FL	Galactia	Diocleae	yes
iupac	Mixed-IUPAC	nifH	CLBJ-32-1-Ro	CLBJ-32-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	Bradyrhizobium	JERC-172-2-Ro|nifH|consensus50|pass_single_dominant	JERC-172-2-Ro	Mesorhizobium	0.018756296	FALSE	1	root	CLBJ	TX	Crotalaria	Crotalarieae	yes
iupac	Mixed-IUPAC	nifH	CLBJ-43-2-Rh	CLBJ-43-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	Bradyrhizobium	TALL-31-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	TALL-31-1-No	Bradyrhizobium	0.0355113136	TRUE	1	rhizosphere	CLBJ	TX	Indigofera	Indigofereae	yes
iupac	Mixed-IUPAC	nifH	TALL-31-1-No	TALL-31-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	Bradyrhizobium	TALL-68-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	TALL-68-2-No	Bradyrhizobium	0.0181558449	TRUE	1	nodule	TALL	AL	Desmodium	Desmodieae	yes
iupac	Mixed-IUPAC	nifH	JERC-169-Ro	JERC-169-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	Bradyrhizobium	TALL-68-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	TALL-68-2-No	Bradyrhizobium	4.5024e-6	TRUE	1	root	JERC	Georgia	Clitoria	Phaseoleae	yes
iupac	Mixed-IUPAC	nifH	TALL-68-2-No	TALL-68-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	Bradyrhizobium	JERC-169-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	JERC-169-Ro	Bradyrhizobium	4.5024e-6	TRUE	1	nodule	TALL	AL	Desmodium	Desmodieae	yes
iupac	Mixed-IUPAC	nifH	TALL-12-2-Ro	TALL-12-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	Mesorhizobium	TALL-68-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	TALL-68-2-No	Bradyrhizobium	0.0387651845	FALSE	1	root	TALL	AL	Desmodium	Desmodieae	yes
iupac	Mixed-IUPAC	nifH	JERC-195-2-Ro	JERC-195-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	Bradyrhizobium	TALL-68-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	TALL-68-2-No	Bradyrhizobium	0.0047398489	TRUE	1	root	JERC	Georgia	Desmodium	Desmodieae	yes
iupac	Mixed-IUPAC	nifH	ORNL-10-1-No	ORNL-10-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	Bradyrhizobium	TALL-68-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	TALL-68-2-No	Bradyrhizobium	0.0163667225	TRUE	1	nodule	ORNL	TN	Desmodium	Desmodieae	yes
iupac	Mixed-IUPAC	nifH	TALL-17-2-No	TALL-17-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	Bradyrhizobium	JERC-30-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	JERC-30-3-No	Bradyrhizobium	0.009830348499999999	TRUE	1	nodule	TALL	AL	Desmodium	Desmodieae	yes
iupac	Mixed-IUPAC	nifH	JERC-170-No	JERC-170-No|nifH|consensus50|pass_single_dominant	Bradyrhizobium	TALL-17-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	TALL-17-2-No	Bradyrhizobium	0.021092303399999998	TRUE	1	nodule	JERC	Georgia	Desmodium	Desmodieae	yes
iupac	Mixed-IUPAC	nifH	JERC-171-No	JERC-171-No|nifH|consensus50|pass_mixed_possible_multitemplate	Bradyrhizobium	JERC-48-3-No|nifH|consensus50|pass_single_dominant	JERC-48-3-No	Bradyrhizobium	0.0246463567	TRUE	1	nodule	JERC	Georgia	Desmodium	Desmodieae	yes
iupac	Mixed-IUPAC	nifH	JERC-191-1-No	JERC-191-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	Bradyrhizobium	TALL-71-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	TALL-71-2-Rh	Bradyrhizobium	0.0146535117	TRUE	1	nodule	JERC	Georgia	Centrosema	Phaseoleae	yes
iupac	Mixed-IUPAC	nifH	TALL-71-2-Rh	TALL-71-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	Bradyrhizobium	JERC-191-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	JERC-191-1-No	Bradyrhizobium	0.0146535117	TRUE	1	rhizosphere	TALL	AL	Desmodium	Desmodieae	yes
iupac	Mixed-IUPAC	nifH	JERC-48-3-No	JERC-48-3-No|nifH|consensus50|pass_single_dominant	Bradyrhizobium	JERC-171-No|nifH|consensus50|pass_mixed_possible_multitemplate	JERC-171-No	Bradyrhizobium	0.0246463567	TRUE	1	nodule	JERC	Georgia	Crotalaria	Crotalarieae	yes
iupac	Mixed-IUPAC	nifH	JERC-DEFL-75-3-No	JERC-DEFL-75-3-No|nifH|consensus50|pass_single_dominant	Bradyrhizobium	JERC-30-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	JERC-30-3-No	Bradyrhizobium	0.0192010454	TRUE	1	nodule	JERC	Georgia	Desmodium	Desmodieae	yes
iupac	Mixed-IUPAC	nifH	JERC-30-3-No	JERC-30-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	Bradyrhizobium	TALL-17-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	TALL-17-2-No	Bradyrhizobium	0.009830348499999999	TRUE	1	nodule	JERC	Georgia	Chamaecrista	Cassieae	yes
iupac	Mixed-IUPAC	nifH	TALL-50-1-No	TALL-50-1-No|nifH|consensus50|pass_single_dominant	Bradyrhizobium	TALL-17-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	TALL-17-2-No	Bradyrhizobium	0.0199369421	TRUE	1	nodule	TALL	AL	Galactia	Diocleae	yes
iupac	Mixed-IUPAC	nifH	DSNY-17-3-No	DSNY-17-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	Bradyrhizobium	JERC-135-3-No|nifH|consensus50|pass_single_dominant	JERC-135-3-No	Bradyrhizobium	0.0021204909	TRUE	1	nodule	DSNY	Florida	Crotalaria	Crotalarieae	yes
iupac	Mixed-IUPAC	nifH	JERC-135-3-No	JERC-135-3-No|nifH|consensus50|pass_single_dominant	Bradyrhizobium	OSBS-107-No|nifH|consensus50|pass_mixed_possible_multitemplate	OSBS-107-No	Bradyrhizobium	5.443430000000001e-4	TRUE	1	nodule	JERC	Georgia	Stylosanthes	Dalbergieae	yes
iupac	Mixed-IUPAC	nifH	OSBS-107-No	OSBS-107-No|nifH|consensus50|pass_mixed_possible_multitemplate	Bradyrhizobium	JERC-135-3-No|nifH|consensus50|pass_single_dominant	JERC-135-3-No	Bradyrhizobium	5.443430000000001e-4	TRUE	1	nodule	OSBS	Fl	Desmodium	Desmodieae	yes
iupac	Mixed-IUPAC	nifH	JERC-143-Ro	JERC-143-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	Sinorhizobium	TALL-20-1-No|nifH|consensus50|pass_single_dominant	TALL-20-1-No	Bradyrhizobium	0.042442184300000005	FALSE	1	root	JERC	Georgia	Desmodium	Desmodieae	yes
iupac	Mixed-IUPAC	nifH	JERC-148-Ro	JERC-148-Ro|nifH|consensus50|pass_single_dominant	Sinorhizobium	TALL-18-1-No|nifH|consensus50|pass_single_dominant	TALL-18-1-No	Ensifer	0.0114496839	FALSE	1	root	JERC	Unknown	Lespedeza	Desmodieae	yes
iupac	Mixed-IUPAC	nifH	JERC-149-Ro	JERC-149-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	Microvirga	JERC-DEST-32-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	JERC-DEST-32-1-No	Mesorhizobium	0.0082770205	FALSE	1	root	JERC	Unknown	Desmodium	Desmodieae	yes
iupac	Mixed-IUPAC	nifH	JERC-DEST-32-1-No	JERC-DEST-32-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	Mesorhizobium	TALL-18-1-No|nifH|consensus50|pass_single_dominant	TALL-18-1-No	Ensifer	0.005097833299999999	FALSE	1	nodule	JERC	Georgia	Desmodium	Desmodieae	yes
iupac	Mixed-IUPAC	nifH	TALL-28-1-No	TALL-28-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	Mesorhizobium	TALL-28-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	TALL-28-1-Ro	Ensifer	0.0043144744	FALSE	1	nodule	TALL	AL	Desmodium	Desmodieae	yes
iupac	Mixed-IUPAC	nifH	TALL-28-1-Ro	TALL-28-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	Ensifer	TALL-28-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	TALL-28-1-No	Mesorhizobium	0.0043144744	FALSE	1	root	TALL	AL	Desmodium	Desmodieae	yes
iupac	Mixed-IUPAC	nifH	TALL-29-3-No	TALL-29-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	Mesorhizobium	JERC-DEST-32-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	JERC-DEST-32-1-No	Mesorhizobium	0.0079429525	TRUE	1	nodule	TALL	AL	Lespedeza	Desmodieae	no
iupac	Mixed-IUPAC	nifH	TALL-18-1-No	TALL-18-1-No|nifH|consensus50|pass_single_dominant	Ensifer	JERC-DEST-32-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	JERC-DEST-32-1-No	Mesorhizobium	0.005097833299999999	FALSE	1	nodule	TALL	AL	Desmodium	Desmodieae	yes
iupac	Mixed-IUPAC	nifH	OSBS-TEVI-61-4-No	OSBS-TEVI-61-4-No|nifH|consensus50|pass_single_dominant	Ensifer	TALL-20-1-No|nifH|consensus50|pass_single_dominant	TALL-20-1-No	Bradyrhizobium	0.03888063010000001	FALSE	1	nodule	OSBS	FL	Tephrosia	Millettieae	yes
iupac	Mixed-IUPAC	nifH	TALL-20-1-No	TALL-20-1-No|nifH|consensus50|pass_single_dominant	Bradyrhizobium	OSBS-107-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	OSBS-107-Ro	Bradyrhizobium	0.0188420552	TRUE	1	nodule	TALL	AL	Desmodium	Desmodieae	yes
