sample	target	length	covered_bases	percent_covered_from_pileup	mean_depth_from_pileup	median_depth_from_pileup	N_count	N_percent	mixed_positions	max_minor_allele_fraction	min_base_qual	min_map_qual	minor_count_threshold	minor_fraction_threshold	mixed_site_depth_threshold	mixed_positions_threshold	status
JORN-4-1-No	nifH.fa	997	825	82.7482	367.8686	19	172	17.2518	19	0.4615	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JORN-4-1-Rh	nifH.fa	997	832	83.4504	743.4393	489	165	16.5496	40	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JORN-4-1-Ro	nifH.fa	997	828	83.0491	48.7723	49	169	16.9509	77	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
KONA-1-1-No	nifH.fa	997	829	83.1494	3523.4112	1118	168	16.8506	3	0.4483	20	10	5	0.2000	20	10	pass_single_dominant
KONA-1-1-Rh	nifH.fa	997	828	83.0491	48.7723	49	169	16.9509	77	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
KONA-1-1-Ro	nifH.fa	997	828	83.0491	48.7723	49	169	16.9509	77	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
KONA-2-1-No	nifH.fa	997	828	83.0491	48.7723	49	169	16.9509	77	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
KONA-2-1-Rh	nifH.fa	997	828	83.0491	48.7723	49	169	16.9509	77	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
KONA-2-1-Ro	nifH.fa	997	828	83.0491	48.7723	49	169	16.9509	77	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
KONA-3-1-No	nifH.fa	997	828	83.0491	48.7723	49	169	16.9509	77	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
KONA-3-1-Rh	nifH.fa	997	828	83.0491	48.7723	49	169	16.9509	77	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
KONA-3-1-Ro	nifH.fa	997	834	83.6510	19.3912	18	163	16.3490	46	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
KONZ-10-1-No	nifH.fa	997	836	83.8516	3343.3330	2505	161	16.1484	21	0.4340	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
KONZ-10-1-Rh	nifH.fa	997	834	83.6510	559.7242	351	163	16.3490	84	0.4842	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
JORN-1-No	nifH.fa	997	830	83.2497	5490.4343	7494	167	16.7503	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
KONZ-11-1-No	nifH.fa	997	832	83.4504	5805.6449	7594	165	16.5496	18	0.4975	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
KONZ-11-1-Ro	nifH.fa	997	833	83.5507	18.6931	8	164	16.4493	35	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
KONZ-11-1-Rh	nifH.fa	997	834	83.6510	4089.2207	5428	163	16.3490	9	0.4000	20	10	5	0.2000	20	10	pass_single_dominant
KONZ-12-1-Rh	nifH.fa	997	835	83.7513	3585.7803	4363	162	16.2487	14	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
KONZ-12-1-Ro	nifH.fa	997	833	83.5507	319.7492	150	164	16.4493	43	0.4939	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
KONZ-13-1-Ro	nifH.fa	997	832	83.4504	30.7021	19	165	16.5496	52	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
KONZ-14-1-Rh	nifH.fa	997	833	83.5507	2333.9759	612	164	16.4493	29	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
KONZ-14-1-Ro	nifH.fa	997	800	80.2407	33.1695	12	197	19.7593	44	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
KONZ-15-1-Rh	nifH.fa	997	835	83.7513	3106.2337	1643	162	16.2487	15	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
KONZ-15-1-Ro	nifH.fa	997	832	83.4504	37.4804	10	165	16.5496	47	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
KONZ-16-1-Rh	nifH.fa	997	834	83.6510	4146.4594	5549	163	16.3490	11	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
KONZ-1-No	nifH.fa	997	832	83.4504	2892.8385	84	165	16.5496	25	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
KONZ-1-Ro	nifH.fa	997	798	80.0401	211.0110	153	199	19.9599	36	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
KONZ-2-1-No	nifH.fa	997	829	83.1494	4197.5035	5649	168	16.8506	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
KONZ-2-1-Rh	nifH.fa	997	836	83.8516	404.6008	217	161	16.1484	42	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
KONZ-2-1-Ro	nifH.fa	997	833	83.5507	123.6128	75	164	16.4493	52	0.4712	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
KONZ-3-1-No	nifH.fa	997	832	83.4504	2599.2818	192	165	16.5496	16	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
KONZ-3-1-Rh	nifH.fa	997	837	83.9519	2076.4343	1547	160	16.0481	16	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
KONZ-3-1-Ro	nifH.fa	997	833	83.5507	285.2096	168	164	16.4493	34	0.4980	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
KONZ-4-1-No	nifH.fa	997	833	83.5507	2012.1163	1040	164	16.4493	42	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
KONZ-4-1-Rh	nifH.fa	997	836	83.8516	1137.3661	649	161	16.1484	74	0.4937	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
KONZ-4-1-Ro	nifH.fa	997	832	83.4504	69.3801	43	165	16.5496	13	0.4839	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
KONZ-12-1-No	nifH.fa	997	832	83.4504	6165.9900	7907	165	16.5496	0	0.3158	20	10	5	0.2000	20	10	pass_single_dominant
KONZ-5-1-Rh	nifH.fa	997	833	83.5507	887.4253	49	164	16.4493	44	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
KONZ-5-1-Ro	nifH.fa	997	833	83.5507	166.6108	128	164	16.4493	22	0.4237	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
KONZ-5-1-No	nifH.fa	997	833	83.5507	4306.9047	5843	164	16.4493	24	0.4931	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
KONZ-6-1-Rh	nifH.fa	997	837	83.9519	3509.1575	3722	160	16.0481	7	0.4787	20	10	5	0.2000	20	10	pass_single_dominant
KONZ-6-1-Ro	nifH.fa	997	834	83.6510	1392.2156	981	163	16.3490	33	0.4839	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
KONZ-7-1-No	nifH.fa	997	830	83.2497	3992.8044	5166	167	16.7503	12	0.4859	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
KONZ-7-1-Rh	nifH.fa	997	840	84.2528	3306.5486	3059	157	15.7472	21	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
KONZ-7-1-Ro	nifH.fa	997	833	83.5507	43.7402	18	164	16.4493	53	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
KONZ-8-1-No	nifH.fa	997	833	83.5507	1926.2197	432	164	16.4493	12	0.4861	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
KONZ-8-1-Rh	nifH.fa	997	837	83.9519	3597.3440	4372	160	16.0481	20	0.4487	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
KONZ-8-1-Ro	nifH.fa	997	827	82.9488	35.5165	20	170	17.0512	76	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
KONZ-9-2-No	nifH.fa	997	833	83.5507	4156.4965	5001	164	16.4493	6	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
KONZ-9-2-Ro	nifH.fa	997	835	83.7513	80.4152	53	162	16.2487	92	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
KONZ-6-1-No	nifH.fa	997	832	83.4504	6038.7402	7591	165	16.5496	0	0.1743	20	10	5	0.2000	20	10	pass_single_dominant
LAJA-11-3-Rh	nifH.fa	997	817	81.9458	371.9418	210	180	18.0542	73	0.4957	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-11-3-No	nifH.fa	997	833	83.5507	3875.2297	3965	164	16.4493	54	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-1-1-Rh	nifH.fa	997	833	83.5507	144.9930	14	164	16.4493	42	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-12-1-Ro	nifH.fa	997	845	84.7543	545.3621	322	152	15.2457	84	0.4971	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-1-2-Rh	nifH.fa	997	817	81.9458	464.4373	337	180	18.0542	58	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-13-3-Rh	nifH.fa	997	819	82.1464	291.6941	164	178	17.8536	75	0.4925	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-13-3-Ro	nifH.fa	997	843	84.5537	724.0993	680	154	15.4463	48	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-1-3-No	nifH.fa	997	790	79.2377	4047.8536	5581	207	20.7623	19	0.5000	20	10	5	0.2000	20	10	fail_high_N
LAJA-1-3-Rh	nifH.fa	997	861	86.3591	3093.2136	1564	136	13.6409	30	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-1-3-Ro	nifH.fa	997	801	80.3410	3194.0752	1589	196	19.6590	14	0.4778	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-14-1-No	nifH.fa	997	846	84.8546	1892.1194	207	151	15.1454	66	0.4773	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-14-1-Rh	nifH.fa	997	800	80.2407	1766.9378	86	197	19.7593	69	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-14-1-Ro	nifH.fa	997	821	82.3470	575.6289	126	176	17.6530	63	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-1-1-No	nifH.fa	997	843	84.5537	4331.2849	7818	154	15.4463	1	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
LAJA-15-1-No	nifH.fa	997	823	82.5476	3698.9529	2379	174	17.4524	0	0.4667	20	10	5	0.2000	20	10	pass_single_dominant
LAJA-15-1-Ro	nifH.fa	997	800	80.2407	345.0391	97	197	19.7593	50	0.4920	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-16-2-Rh	nifH.fa	997	822	82.4473	510.2217	9	175	17.5527	5	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
LAJA-16-2-Ro	nifH.fa	997	801	80.3410	619.0431	96	196	19.6590	64	0.4947	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-16-2-No	nifH.fa	997	825	82.7482	2547.9338	338	172	17.2518	46	0.4978	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-17-1-Rh	nifH.fa	997	822	82.4473	933.9719	578	175	17.5527	76	0.4862	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-17-1-Ro	nifH.fa	997	830	83.2497	1118.1304	507	167	16.7503	96	0.4991	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-17-1-No	nifH.fa	997	842	84.4534	3312.3490	2077	155	15.5466	35	0.4313	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-19-2-Rh	nifH.fa	997	830	83.2497	470.5426	167	167	16.7503	89	0.4875	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-20-1-No	nifH.fa	997	812	81.4443	2893.7643	884	185	18.5557	38	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-20-1-Rh	nifH.fa	997	798	80.0401	350.7212	128	199	19.9599	79	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-18-1-No	nifH.fa	997	834	83.6510	3910.9248	4377	163	16.3490	43	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-20-1-Ro	nifH.fa	997	827	82.9488	109.6750	50	170	17.0512	123	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-21-1-Ro	nifH.fa	997	831	83.3501	52.4674	18	166	16.6499	21	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-21-1-No	nifH.fa	997	840	84.2528	3562.2788	2202	157	15.7472	52	0.4949	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-2-1-Rh	nifH.fa	997	815	81.7452	2750.3581	2633	182	18.2548	36	0.4782	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-2-1-Ro	nifH.fa	997	818	82.0461	2206.7111	509	179	17.9539	10	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
LAJA-22-2-No	nifH.fa	997	828	83.0491	4573.4443	5713	169	16.9509	9	0.4000	20	10	5	0.2000	20	10	pass_single_dominant
LAJA-22-2-Rh	nifH.fa	997	833	83.5507	368.3039	226	164	16.4493	83	0.4922	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-2-1-No	nifH.fa	997	807	80.9428	4120.9398	5748	190	19.0572	15	0.4811	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-2-2-Rh	nifH.fa	997	845	84.7543	1799.3009	1045	152	15.2457	90	0.4885	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-2-2-No	nifH.fa	997	835	83.7513	4084.1394	5747	162	16.2487	21	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-2-2-Ro	nifH.fa	997	850	85.2558	3902.2698	3991	147	14.7442	13	0.4651	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-23-1-Rh	nifH.fa	997	811	81.3440	3528.4373	1258	186	18.6560	37	0.4994	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-23-1-Ro	nifH.fa	997	833	83.5507	72.4443	54	164	16.4493	69	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-23-1-No	nifH.fa	997	826	82.8485	3975.7513	3551	171	17.1515	51	0.4952	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-2-3-Rh	nifH.fa	997	845	84.7543	2918.3641	925	152	15.2457	40	0.4864	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-25-1-No	nifH.fa	997	833	83.5507	2279.0381	58	164	16.4493	57	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-25-1-Rh	nifH.fa	997	817	81.9458	147.6600	21	180	18.0542	40	0.4615	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-2-3-No	nifH.fa	997	881	88.3651	4064.2447	5533	116	11.6349	46	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-26-1-Ro	nifH.fa	997	833	83.5507	142.3962	70	164	16.4493	64	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-26-1-No	nifH.fa	997	808	81.0431	3899.9769	3371	189	18.9569	12	0.4767	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-3-1-Rh	nifH.fa	997	836	83.8516	590.9679	232	161	16.1484	88	0.4893	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-3-1-Ro	nifH.fa	997	841	84.3531	71.5557	56	156	15.6469	81	0.4872	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-3-1-No	nifH.fa	997	833	83.5507	4033.6921	5747	164	16.4493	1	0.4286	20	10	5	0.2000	20	10	pass_single_dominant
LAJA-3-2-No	nifH.fa	997	842	84.4534	4310.2477	5860	155	15.5466	36	0.4871	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-3-2-Ro	nifH.fa	997	844	84.6540	217.7984	123	153	15.3460	84	0.4961	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-3-2-Rh	nifH.fa	997	843	84.5537	4044.9458	5605	154	15.4463	15	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-3-3-Rh	nifH.fa	997	837	83.9519	1891.2447	1122	160	16.0481	30	0.4808	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-4-1-No	nifH.fa	997	820	82.2467	3720.4112	4734	177	17.7533	43	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-4-1-Rh	nifH.fa	997	809	81.1434	2609.1384	1406	188	18.8566	8	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
LAJA-3-3-No	nifH.fa	997	842	84.4534	4065.9328	5793	155	15.5466	15	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-5-1-Rh	nifH.fa	997	833	83.5507	240.3711	156	164	16.4493	91	0.4783	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-5-1-Ro	nifH.fa	997	800	80.2407	50.7613	32	197	19.7593	54	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-6-1-No	nifH.fa	997	836	83.8516	5262.7583	7213	161	16.1484	33	0.4826	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-6-1-Rh	nifH.fa	997	843	84.5537	5208.2487	7088	154	15.4463	8	0.4667	20	10	5	0.2000	20	10	pass_single_dominant
LAJA-6-1-Ro	nifH.fa	997	830	83.2497	128.3982	124	167	16.7503	33	0.4875	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-7-1-No	nifH.fa	997	835	83.7513	3157.5667	1954	162	16.2487	50	0.4885	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-7-1-Rh	nifH.fa	997	853	85.5567	806.9579	383	144	14.4433	79	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-7-1-Ro	nifH.fa	997	836	83.8516	1094.6169	790	161	16.1484	65	0.4857	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-5-1-No	nifH.fa	997	834	83.6510	5489.5948	6951	163	16.3490	34	0.4729	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-9-1-Rh	nifH.fa	997	802	80.4413	2316.4423	1531	195	19.5587	29	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LAJA-9-1-Ro	nifH.fa	997	806	80.8425	2952.5416	1682	191	19.1575	41	0.4851	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LENO-10-2-Ro	nifH.fa	997	832	83.4504	496.1033	470	165	16.5496	1	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
LENO-10-2-No	nifH.fa	997	829	83.1494	4049.8185	4731	168	16.8506	4	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
LENO-1-1-No	nifH.fa	997	798	80.0401	3476.9218	2623	199	19.9599	6	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
LENO-1-1-Rh	nifH.fa	997	811	81.3440	1955.5306	1230	186	18.6560	5	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
LENO-12-3-No	nifH.fa	997	828	83.0491	3775.3902	4669	169	16.9509	11	0.4955	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LENO-13-2-Rh	nifH.fa	997	832	83.4504	165.9960	91	165	16.5496	31	0.4969	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LENO-13-2-Ro	nifH.fa	997	833	83.5507	555.9689	411	164	16.4493	84	0.4967	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LENO-14-3-No	nifH.fa	997	836	83.8516	3522.1414	2287	161	16.1484	22	0.4828	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LENO-14-3-Ro	nifH.fa	997	835	83.7513	2306.5988	1014	162	16.2487	58	0.4971	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LENO-13-2-No	nifH.fa	997	833	83.5507	3794.5948	3437	164	16.4493	10	0.4762	20	10	5	0.2000	20	10	pass_single_dominant
LENO-15-2-Rh	nifH.fa	997	832	83.4504	21.5356	17	165	16.5496	65	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LENO-15-2-No	nifH.fa	997	836	83.8516	2081.7031	32	161	16.1484	64	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LENO-16-2-Rh	nifH.fa	997	840	84.2528	376.0361	62	157	15.7472	39	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LENO-2-1-Ro	nifH.fa	997	811	81.3440	1484.5436	129	186	18.6560	7	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
LENO-16-2-No	nifH.fa	997	845	84.7543	2138.6058	113	152	15.2457	53	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LENO-3-2-Rh	nifH.fa	997	829	83.1494	29.3972	20	168	16.8506	64	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LENO-3-2-Ro	nifH.fa	997	835	83.7513	1273.5537	530	162	16.2487	38	0.4791	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LENO-4-3-No	nifH.fa	997	803	80.5416	1916.7362	294	194	19.4584	6	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
LENO-3-2-No	nifH.fa	997	833	83.5507	3417.9509	3111	164	16.4493	12	0.4722	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LENO-5-2-Rh	nifH.fa	997	835	83.7513	233.1204	149	162	16.2487	79	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LENO-5-2-Ro	nifH.fa	997	834	83.6510	266.6068	146	163	16.3490	67	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LENO-6-1-No	nifH.fa	997	829	83.1494	3585.5186	2410	168	16.8506	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
LENO-6-1-Rh	nifH.fa	997	836	83.8516	541.8455	178	161	16.1484	62	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LENO-6-1-Ro	nifH.fa	997	835	83.7513	843.8806	360	162	16.2487	48	0.4960	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LENO-7-2-No	nifH.fa	997	836	83.8516	5172.2788	6609	161	16.1484	0	0.3333	20	10	5	0.2000	20	10	pass_single_dominant
LENO-7-2-Rh	nifH.fa	997	832	83.4504	483.5226	167	165	16.5496	56	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LENO-7-2-Ro	nifH.fa	997	835	83.7513	105.6871	94	162	16.2487	55	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LENO-5-2-No	nifH.fa	997	832	83.4504	5795.1454	7760	165	16.5496	9	0.3913	20	10	5	0.2000	20	10	pass_single_dominant
LENO-8-3-No	nifH.fa	997	802	80.4413	3431.0672	2699	195	19.5587	3	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
LENO-9-2-Rh	nifH.fa	997	829	83.1494	5606.2247	7376	168	16.8506	1	0.2188	20	10	5	0.2000	20	10	pass_single_dominant
LENO-9-2-Ro	nifH.fa	997	826	82.8485	23.1133	6	171	17.1515	17	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
LENO-9-2-No	nifH.fa	997	832	83.4504	5768.8826	7725	165	16.5496	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
MLBS-1-1-Ro	nifH.fa	997	809	81.1434	152.5065	38	188	18.8566	59	0.4828	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
MLBS-1-1-No	nifH.fa	997	827	82.9488	1482.7442	11	170	17.0512	2	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
MLBS-2-1-No	nifH.fa	997	832	83.4504	486.8084	19	165	16.5496	29	0.4800	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
MLBS-2-1-Ro	nifH.fa	997	833	83.5507	42.4062	34	164	16.4493	39	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
N13-2-D-No	nifH.fa	997	808	81.0431	3717.6329	2956	189	18.9569	19	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
N35-4-D-Ro	nifH.fa	997	809	81.1434	250.7533	276	188	18.8566	3	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
N35-4-D-No	nifH.fa	997	848	85.0552	5426.3460	7765	149	14.9448	3	0.4878	20	10	5	0.2000	20	10	pass_single_dominant
N36-4-D-Rh	nifH.fa	997	831	83.3501	4303.4664	6020	166	16.6499	19	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
N36-4-D-Ro	nifH.fa	997	845	84.7543	2326.6118	1858	152	15.2457	51	0.4889	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
N38-2-D-No	nifH.fa	997	799	80.1404	4436.7593	6634	198	19.8596	10	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
N36-4-D-No	nifH.fa	997	850	85.2558	4410.3109	7078	147	14.7442	12	0.4974	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
N38-2-D-Rh	nifH.fa	997	817	81.9458	1173.5597	346	180	18.0542	7	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
N39-2-D-No	nifH.fa	997	807	80.9428	3124.6961	715	190	19.0572	3	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
N39-2-D-Rh	nifH.fa	997	830	83.2497	2857.5627	1762	167	16.7503	54	0.4878	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
N39-2-D-Ro	nifH.fa	997	803	80.5416	91.9579	55	194	19.4584	33	0.4669	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
N49-3-D-Ro	nifH.fa	997	799	80.1404	10.3661	6	198	19.8596	21	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
N38-2-D-Ro	nifH.fa	997	835	83.7513	4047.1585	5934	162	16.2487	5	0.4866	20	10	5	0.2000	20	10	pass_single_dominant
NIWO-1-Rh	nifH.fa	997	828	83.0491	528.1705	51	169	16.9509	70	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
NIWO-1-Ro	nifH.fa	997	833	83.5507	76.2177	10	164	16.4493	11	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
NIWO-2-No	nifH.fa	997	802	80.4413	287.2628	14	195	19.5587	28	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
NOGP-1-1-No	nifH.fa	997	827	82.9488	4356.4453	6456	170	17.0512	7	0.3333	20	10	5	0.2000	20	10	pass_single_dominant
NOGP-1-1-Rh	nifH.fa	997	833	83.5507	719.5747	27	164	16.4493	19	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
NOGP-1-1-Ro	nifH.fa	997	805	80.7422	25.4152	29	192	19.2578	97	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
NIWO-1-No	nifH.fa	997	826	82.8485	3595.1023	29	171	17.1515	10	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
